Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Type,Key,City,Store_Phone,Operating_Hours,Service_Phone,Service_Hours,Address,Shop_Icon,Service_Icon,Handicapped_icon,Delivery,lat,lng,Zip_Code,notification
苓雅三多門市,Type: AGS<br>Key: ly-sd<br>City: 高雄市<br>Store Phone: 07-727-9589<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 07-727-9589<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 高雄市苓雅區三多一路227號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 22.622389<br>lng: 120.330511<br>Zip Code: 80282<br>notification: ,,,,,"-1","0","-1",,,AGS,ly-sd,高雄市,07-727-9589,週一至週日 12:00 - 21:00,07-727-9589,週一至週日 12:00 - 21:00,高雄市苓雅區三多一路227號,"1.0","1.0","0.0","0.0","22.622389","120.330511","80282.0",
太平樹德門市,Type: AGS<br>Key: tp-sd<br>City: 台中市<br>Store Phone: 04-2395-8529<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-2395-8529<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 台中市太平區樹德路315號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.159809<br>lng: 120.713118<br>Zip Code: 41157<br>notification: ,,,,,"-1","0","-1",,,AGS,tp-sd,台中市,04-2395-8529,週一至週日 12:00 - 21:00,04-2395-8529,週一至週日 12:00 - 21:00,台中市太平區樹德路315號,"1.0","1.0","0.0","0.0","24.159809","120.713118","41157.0",
鳳山五甲門市,Type: AGS<br>Key: fs-wk<br>City: 高雄市<br>Store Phone: 07-710-1188<br>Operating Hours: 週一至週日 11:00 - 21:00<br>Service Phone: 07-710-1188<br>Service Hours: 週一至週日 11:00 - 21:00<br>Address: 高雄市鳳山區五甲一路112號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 22.620792<br>lng: 120.356746<br>Zip Code: 83061<br>notification: 感謝您對Gogoro的支持與愛戴，本店於 08/02（一）舉辦內部會議，保養維修營業時間將調整至 15:00 開始營業，銷售試乘服務維持不變。08/03（二）舉辦內部會議，銷售試乘營業時間將調整至 14:00 開始營業，保養維修服務維持不變。如造成您的不便，敬請見諒。感謝您的配合！,,,,,"-1","0","-1",,,AGS,fs-wk,高雄市,07-710-1188,週一至週日 11:00 - 21:00,07-710-1188,週一至週日 11:00 - 21:00,高雄市鳳山區五甲一路112號,"1.0","1.0","0.0","0.0","22.620792","120.356746","83061.0",感謝您對Gogoro的支持與愛戴，本店於 08/02（一）舉辦內部會議，保養維修營業時間將調整至 15:00 開始營業，銷售試乘服務維持不變。08/03（二）舉辦內部會議，銷售試乘營業時間將調整至 14:00 開始營業，保養維修服務維持不變。如造成您的不便，敬請見諒。感謝您的配合！
三峽復興門市,Type: AGS<br>Key: sx-fx<br>City: 新北市<br>Store Phone: 02-2671-1118<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 02-2671-1118<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新北市三峽區復興路58號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.937235<br>lng: 121.373507<br>Zip Code: 23741<br>notification: ,,,,,"-1","0","-1",,,AGS,sx-fx,新北市,02-2671-1118,週一至週日 12:00 - 21:00,02-2671-1118,週一至週日 12:00 - 21:00,新北市三峽區復興路58號,"1.0","1.0","0.0","0.0","24.937235","121.373507","23741.0",
南區建成門市,Type: AGS<br>Key: tc-cc<br>City: 台中市<br>Store Phone: 04-2285-6258<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-2285-6258<br>Service Hours: 週一至週六 12:00 - 21:00 週日公休<br>Address: 台中市南區建成路1637號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.126282<br>lng: 120.674803<br>Zip Code: 40248<br>notification: ,,,,,"-1","0","-1",,,AGS,tc-cc,台中市,04-2285-6258,週一至週日 12:00 - 21:00,04-2285-6258,週一至週六 12:00 - 21:00 週日公休,台中市南區建成路1637號,"1.0","1.0","0.0","0.0","24.126282","120.674803","40248.0",
員林中山門市,Type: AGS<br>Key: ch-yl<br>City: 彰化縣<br>Store Phone: 04-831-1376<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-831-1376<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 彰化縣員林市中山路一段578號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.954643<br>lng: 120.568526<br>Zip Code: 51047<br>notification: ,,,,,"-1","0","-1",,,AGS,ch-yl,彰化縣,04-831-1376,週一至週日 12:00 - 21:00,04-831-1376,週一至週日 12:00 - 21:00,彰化縣員林市中山路一段578號,"1.0","1.0","0.0","0.0","23.954643","120.568526","51047.0",
斗六明德北門市,Type: AGS<br>Key: dl-md<br>City: 雲林縣<br>Store Phone: 05-551-4996<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 05-551-4996<br>Service Hours: 週一至週四、週六日 12:00 - 21:00 週五公休<br>Address: 雲林縣斗六市明德北路二段350號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.715108<br>lng: 120.5351<br>Zip Code: 640<br>notification: ,,,,,"-1","0","-1",,,AGS,dl-md,雲林縣,05-551-4996,週一至週日 12:00 - 21:00,05-551-4996,週一至週四、週六日 12:00 - 21:00 週五公休,雲林縣斗六市明德北路二段350號,"1.0","1.0","0.0","0.0","23.715108","120.5351","640.0",
鼓山青海門市,Type: AGS<br>Key: ks-gx<br>City: 高雄市<br>Store Phone: 07-522-6565<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 07-522-6565<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 高雄市鼓山區青海路111號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 22.651196<br>lng: 120.289013<br>Zip Code: 804<br>notification: ,,,,,"-1","0","-1",,,AGS,ks-gx,高雄市,07-522-6565,週一至週日 12:00 - 21:00,07-522-6565,週一至週日 12:00 - 21:00,高雄市鼓山區青海路111號,"1.0","1.0","0.0","0.0","22.651196","120.289013","804.0",
三民九如二門市,Type: AGS<br>Key: ks-smjr<br>City: 高雄市<br>Store Phone: 07-322-2112<br>Operating Hours: 週一至週日 11:00 - 21:00<br>Service Phone: 07-322-2112<br>Service Hours: 週一至週日 11:00 - 21:00<br>Address: 高雄市三民區九如二路318號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 22.641354<br>lng: 120.303933<br>Zip Code: 807<br>notification: 感謝您對Gogoro的支持與愛戴，本店於 08/03（二）舉辦內部會議，銷售試乘營業時間將調整至 14:00 開始營業，保養維修服務維持不變。如造成您的不便，敬請見諒。感謝您的配合！,,,,,"-1","0","-1",,,AGS,ks-smjr,高雄市,07-322-2112,週一至週日 11:00 - 21:00,07-322-2112,週一至週日 11:00 - 21:00,高雄市三民區九如二路318號,"1.0","1.0","0.0","0.0","22.641354","120.303933","807.0",感謝您對Gogoro的支持與愛戴，本店於 08/03（二）舉辦內部會議，銷售試乘營業時間將調整至 14:00 開始營業，保養維修服務維持不變。如造成您的不便，敬請見諒。感謝您的配合！
中壢環中東門市,Type: AGS<br>Key: ty-zlhc<br>City: 桃園市<br>Store Phone: 0901-129-568<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 0901-129-568<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 桃園市中壢區環中東路238號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 1<br>Delivery: 0<br>lat: 24.962569<br>lng: 121.255206<br>Zip Code: 320<br>notification: ,,,,,"-1","0","-1",,,AGS,ty-zlhc,桃園市,0901-129-568,週一至週日 12:00 - 21:00,0901-129-568,週一至週日 12:00 - 21:00,桃園市中壢區環中東路238號,"1.0","1.0","1.0","0.0","24.962569","121.255206","320.0",
北區中清服務中心,Type: GSC<br>Key: tc-sl<br>City: 台中市<br>Store Phone: 0919-992-665<br>Operating Hours: 週一至週日 11:00 - 21:00<br>Service Phone: 04-2206-0365<br>Service Hours: 週一至週日 11:00 - 21:00<br>Address: 台中市北區中清路一段328號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.160952<br>lng: 120.675482<br>Zip Code: 404<br>notification: ,,,,,"-1","0","-1",,,GSC,tc-sl,台中市,0919-992-665,週一至週日 11:00 - 21:00,04-2206-0365,週一至週日 11:00 - 21:00,台中市北區中清路一段328號,"0.0","1.0","0.0","0.0","24.160952","120.675482","404.0",
北屯中清門市,Type: AGS<br>Key: pt-cc<br>City: 台中市<br>Store Phone: 04-2298-0008<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-2298-0008<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 台中市北屯區中清路二段592號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.183112<br>lng: 120.665911<br>Zip Code: 406<br>notification: ,,,,,"-1","0","-1",,,AGS,pt-cc,台中市,04-2298-0008,週一至週日 12:00 - 21:00,04-2298-0008,週一至週日 12:00 - 21:00,台中市北屯區中清路二段592號,"1.0","1.0","0.0","0.0","24.183112","120.665911","406.0",
草屯太平門市,Type: AGS<br>Key: ct-tp<br>City: 南投縣<br>Store Phone: 04-9232-0060<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-9232-0060<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 南投縣草屯鎮太平路二段66號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.971204<br>lng: 120.6832<br>Zip Code: 542<br>notification: ,,,,,"-1","0","-1",,,AGS,ct-tp,南投縣,04-9232-0060,週一至週日 12:00 - 21:00,04-9232-0060,週一至週日 12:00 - 21:00,南投縣草屯鎮太平路二段66號,"1.0","1.0","0.0","0.0","23.971204","120.6832","542.0",
泰山明志門市,Type: AGS<br>Key: ts-mc<br>City: 新北市<br>Store Phone: 02-2901-2558<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 02-2901-2558<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新北市泰山區明志路三段81號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 25.042055<br>lng: 121.425087<br>Zip Code: 243<br>notification: ,,,,,"-1","0","-1",,,AGS,ts-mc,新北市,02-2901-2558,週一至週日 12:00 - 21:00,02-2901-2558,週一至週日 12:00 - 21:00,新北市泰山區明志路三段81號,"1.0","1.0","0.0","0.0","25.042055","121.425087","243.0",
東港光復門市,Type: AGS<br>Key: tk-kf<br>City: 屏東縣<br>Store Phone: 08-832-2368<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 08-832-2368<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 屏東縣東港鎮光復路一段162號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 22.470206<br>lng: 120.45853<br>Zip Code: 928<br>notification: ,,,,,"-1","0","-1",,,AGS,tk-kf,屏東縣,08-832-2368,週一至週日 12:00 - 21:00,08-832-2368,週一至週日 12:00 - 21:00,屏東縣東港鎮光復路一段162號,"1.0","1.0","0.0","0.0","22.470206","120.45853","928.0",
朴子山通門市,Type: AGS<br>Key: fz-st<br>City: 嘉義縣<br>Store Phone: 05-379-9086<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 05-379-9086<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 嘉義縣朴子市山通路202號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.464199<br>lng: 120.241738<br>Zip Code: 61341<br>notification: ,,,,,"-1","0","-1",,,AGS,fz-st,嘉義縣,05-379-9086,週一至週日 12:00 - 21:00,05-379-9086,週一至週日 12:00 - 21:00,嘉義縣朴子市山通路202號,"1.0","1.0","0.0","0.0","23.464199","120.241738","61341.0",
善化大成門市,Type: AGS<br>Key: zh-dc<br>City: 台南市<br>Store Phone: 06-583-3838<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 06-583-3838<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 台南市善化區大成路291號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.129779<br>lng: 120.298407<br>Zip Code: 74169<br>notification: ,,,,,"-1","0","-1",,,AGS,zh-dc,台南市,06-583-3838,週一至週日 12:00 - 21:00,06-583-3838,週一至週日 12:00 - 21:00,台南市善化區大成路291號,"1.0","1.0","0.0","0.0","23.129779","120.298407","74169.0",
羅東中正門市,Type: AGS<br>Key: lt-cc<br>City: 宜蘭縣<br>Store Phone: 03-955-7789<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 03-955-7789<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 宜蘭縣羅東鎮中正路160號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.677084<br>lng: 121.771718<br>Zip Code: 26547<br>notification: ,,,,,"-1","0","-1",,,AGS,lt-cc,宜蘭縣,03-955-7789,週一至週日 12:00 - 21:00,03-955-7789,週一至週日 12:00 - 21:00,宜蘭縣羅東鎮中正路160號,"1.0","1.0","0.0","0.0","24.677084","121.771718","26547.0",
基隆義一門市,Type: AGS<br>Key: cl-ii<br>City: 基隆市<br>Store Phone: 02-2428-3838<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 02-2428-3838<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 基隆市中正區義一路87號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 25.134767<br>lng: 121.74671<br>Zip Code: 20241<br>notification: ,,,,,"-1","0","-1",,,AGS,cl-ii,基隆市,02-2428-3838,週一至週日 12:00 - 21:00,02-2428-3838,週一至週日 12:00 - 21:00,基隆市中正區義一路87號,"1.0","1.0","0.0","0.0","25.134767","121.74671","20241.0",
淡水鼻頭門市,Type: AGS<br>Key: xp-dx<br>City: 新北市<br>Store Phone: 02-2626-8815<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 02-2626-8815<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新北市淡水區鼻頭街1號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 25.167226<br>lng: 121.447322<br>Zip Code: 25147<br>notification: ,,,,,"-1","0","-1",,,AGS,xp-dx,新北市,02-2626-8815,週一至週日 12:00 - 21:00,02-2626-8815,週一至週日 12:00 - 21:00,新北市淡水區鼻頭街1號,"1.0","1.0","0.0","0.0","25.167226","121.447322","25147.0",
馬公同和門市,Type: AGS<br>Key: JDGL<br>City: 澎湖縣<br>Store Phone: 06-926-8686<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 06-926-8686<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 澎湖縣馬公市同和路158號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.567429<br>lng: 119.571722<br>Zip Code: 88048<br>notification: ,,,,,"-1","0","-1",,,AGS,JDGL,澎湖縣,06-926-8686,週一至週日 12:00 - 21:00,06-926-8686,週一至週日 12:00 - 21:00,澎湖縣馬公市同和路158號,"1.0","1.0","0.0","0.0","23.567429","119.571722","88048.0",
新豐學府門市,Type: AGS<br>Key: MRCS0001<br>City: 新竹縣<br>Store Phone: 03-557-1075<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 03-557-1075<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新竹縣新豐鄉學府街59號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.873304<br>lng: 120.998183<br>Zip Code: 30443<br>notification: ,,,,,"-1","0","-1",,,AGS,MRCS0001,新竹縣,03-557-1075,週一至週日 12:00 - 21:00,03-557-1075,週一至週日 12:00 - 21:00,新竹縣新豐鄉學府街59號,"1.0","1.0","0.0","0.0","24.873304","120.998183","30443.0",
台東新生門市,Type: AGS<br>Key: PTC31610<br>City: 台東市<br>Store Phone: 089-336-898<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 089-338-698<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 台東市新生路191之1號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 22.755202<br>lng: 121.144926<br>Zip Code: 95053<br>notification: ,,,,,"-1","0","-1",,,AGS,PTC31610,台東市,089-336-898,週一至週日 12:00 - 21:00,089-338-698,週一至週日 12:00 - 21:00,台東市新生路191之1號,"1.0","1.0","0.0","0.0","22.755202","121.144926","95053.0",
東勢豐勢服務中心,Type: AGS<br>Key: TGS31602<br>City: 台中市<br>Store Phone: --<br>Operating Hours: --<br>Service Phone: 04-2588-8025<br>Service Hours: 週一至週二、週四至週日 12:00 - 21:00 週三公休<br>Address: 台中市東勢區豐勢路263號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.252821<br>lng: 120.829743<br>Zip Code: 423<br>notification: ,,,,,"-1","0","-1",,,AGS,TGS31602,台中市,--,--,04-2588-8025,週一至週二、週四至週日 12:00 - 21:00 週三公休,台中市東勢區豐勢路263號,"0.0","1.0","0.0","0.0","24.252821","120.829743","423.0",
虎尾光復門市,Type: AGS<br>Key: LAVIS001<br>City: 雲林縣<br>Store Phone: 05-636-0365<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 05-636-0365<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 雲林縣虎尾鎮光復路478號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.711222<br>lng: 120.433844<br>Zip Code: 632<br>notification: ,,,,,"-1","0","-1",,,AGS,LAVIS001,雲林縣,05-636-0365,週一至週日 12:00 - 21:00,05-636-0365,週一至週日 12:00 - 21:00,雲林縣虎尾鎮光復路478號,"1.0","1.0","0.0","0.0","23.711222","120.433844","632.0",
桃園三民服務中心,Type: GSC<br>Key: ES316023<br>City: 桃園市<br>Store Phone: --<br>Operating Hours: --<br>Service Phone: 03-376-6135<br>Service Hours: 週一、週三至週日 12:00 - 21:00 週二公休<br>Address: 桃園市桃園區三民路三段591號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.983596<br>lng: 121.307652<br>Zip Code: 330<br>notification: ,,,,,"-1","0","-1",,,GSC,ES316023,桃園市,--,--,03-376-6135,週一、週三至週日 12:00 - 21:00 週二公休,桃園市桃園區三民路三段591號,"0.0","1.0","0.0","0.0","24.983596","121.307652","330.0",
平鎮中豐服務中心,Type: GSC<br>Key: VC316A15<br>City: 桃園市<br>Store Phone: 03-428-0859<br>Operating Hours: 週一至週六 12:00 - 21:00<br>Service Phone: 03-428-0859<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 桃園市平鎮區中豐路309號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.943087<br>lng: 121.216753<br>Zip Code: 324<br>notification: ,,,,,"-1","0","-1",,,GSC,VC316A15,桃園市,03-428-0859,週一至週六 12:00 - 21:00,03-428-0859,週一至週日 12:00 - 21:00,桃園市平鎮區中豐路309號,"0.0","1.0","0.0","0.0","24.943087","121.216753","324.0",
屏東和平服務中心,Type: GSC<br>Key: PTC31609<br>City: 屏東縣<br>Store Phone: --<br>Operating Hours: --<br>Service Phone: 08-732-8895<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 屏東縣屏東市和平路459號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 22.679892<br>lng: 120.477539<br>Zip Code: 90064<br>notification: ,,,,,"-1","0","-1",,,GSC,PTC31609,屏東縣,--,--,08-732-8895,週一至週日 12:00 - 21:00,屏東縣屏東市和平路459號,"0.0","1.0","0.0","0.0","22.679892","120.477539","90064.0",
南屯五權西門市,Type: AGS<br>Key: TGS31603<br>City: 台中市<br>Store Phone: 04-2475-0508<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-2475-0508<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 台中市南屯區五權西路二段361號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.139977<br>lng: 120.646154<br>Zip Code: 408<br>notification: ,,,,,"-1","0","-1",,,AGS,TGS31603,台中市,04-2475-0508,週一至週日 12:00 - 21:00,04-2475-0508,週一至週日 12:00 - 21:00,台中市南屯區五權西路二段361號,"1.0","1.0","0.0","0.0","24.139977","120.646154","408.0",
板橋民生門市,Type: AGS<br>Key: LXS31605<br>City: 新北市<br>Store Phone: 02-2252-2228<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 02-2252-2228<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新北市板橋區民生路三段68-1號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 25.026004<br>lng: 121.466962<br>Zip Code: 220<br>notification: ,,,,,"-1","0","-1",,,AGS,LXS31605,新北市,02-2252-2228,週一至週日 12:00 - 21:00,02-2252-2228,週一至週日 12:00 - 21:00,新北市板橋區民生路三段68-1號,"1.0","1.0","0.0","0.0","25.026004","121.466962","220.0",
新竹東勝門市,Type: AGS<br>Key: MRCS0002<br>City: 新竹市<br>Store Phone: 03-573-3050<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 03-573-3050<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新竹市東區東勝路5號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.803613<br>lng: 120.987642<br>Zip Code: 300<br>notification: ,,,,,"-1","0","-1",,,AGS,MRCS0002,新竹市,03-573-3050,週一至週日 12:00 - 21:00,03-573-3050,週一至週日 12:00 - 21:00,新竹市東區東勝路5號,"1.0","1.0","0.0","0.0","24.803613","120.987642","300.0",
鹿港民族門市,Type: AGS<br>Key: YLQSC001<br>City: 彰化縣<br>Store Phone: 04-777-8007<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-777-8007<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 彰化縣鹿港鎮民族路83號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.055613<br>lng: 120.436264<br>Zip Code: 505<br>notification: ,,,,,"-1","0","-1",,,AGS,YLQSC001,彰化縣,04-777-8007,週一至週日 12:00 - 21:00,04-777-8007,週一至週日 12:00 - 21:00,彰化縣鹿港鎮民族路83號,"1.0","1.0","0.0","0.0","24.055613","120.436264","505.0",
士林承德服務中心,Type: GSC<br>Key: VC316A21<br>City: 台北市<br>Store Phone: --<br>Operating Hours: --<br>Service Phone: 02-2883-6878<br>Service Hours: 週一至週日 09:00 - 21:00<br>Address: 台北市士林區承德路四段340號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 25.090281<br>lng: 121.517426<br>Zip Code: 111<br>notification: ,,,,,"-1","0","-1",,,GSC,VC316A21,台北市,--,--,02-2883-6878,週一至週日 09:00 - 21:00,台北市士林區承德路四段340號,"0.0","1.0","0.0","0.0","25.090281","121.517426","111.0",
板橋南雅西服務中心,Type: GSC<br>Key: EC316024<br>City: 新北市<br>Store Phone: --<br>Operating Hours: --<br>Service Phone: 02-8965-1818<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新北市板橋區南雅西路二段247號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 25.014744<br>lng: 121.451667<br>Zip Code: 220<br>notification: ,,,,,"-1","0","-1",,,GSC,EC316024,新北市,--,--,02-8965-1818,週一至週日 12:00 - 21:00,新北市板橋區南雅西路二段247號,"0.0","1.0","0.0","0.0","25.014744","121.451667","220.0",
沙鹿中山門市,Type: AGS<br>Key: MEC31602<br>City: 台中市<br>Store Phone: 04-2662-2960<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 04-2662-2961<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 台中市沙鹿區中山路370號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.241718<br>lng: 120.561145<br>Zip Code: 433<br>notification: ,,,,,"-1","0","-1",,,AGS,MEC31602,台中市,04-2662-2960,週一至週日 12:00 - 21:00,04-2662-2961,週一至週日 12:00 - 21:00,台中市沙鹿區中山路370號,"1.0","1.0","0.0","0.0","24.241718","120.561145","433.0",
台南文賢服務中心,Type: GSC<br>Key: SRC00002<br>City: 台南市<br>Store Phone: --<br>Operating Hours: --<br>Service Phone: 0966-015-996<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 台南市北區文賢路470號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 23.005999<br>lng: 120.193706<br>Zip Code: 704<br>notification: ,,,,,"-1","0","-1",,,GSC,SRC00002,台南市,--,--,0966-015-996,週一至週日 12:00 - 21:00,台南市北區文賢路470號,"0.0","1.0","0.0","0.0","23.005999","120.193706","704.0",
新莊民安門市,Type: AGS<br>Key: YCS31602<br>City: 新北市<br>Store Phone: 02-2201-3977<br>Operating Hours: 週一至週日 12:00 - 21:00<br>Service Phone: 02-2201-3977<br>Service Hours: 週一至週日 12:00 - 21:00<br>Address: 新北市新莊區民安路180巷6號<br>Shop Icon: 1<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 25.023792<br>lng: 121.424899<br>Zip Code: 242<br>notification: ,,,,,"-1","0","-1",,,AGS,YCS31602,新北市,02-2201-3977,週一至週日 12:00 - 21:00,02-2201-3977,週一至週日 12:00 - 21:00,新北市新莊區民安路180巷6號,"1.0","1.0","0.0","0.0","25.023792","121.424899","242.0",
西屯甘肅服務中心,Type: GSC<br>Key: EC316025<br>City: 台中市<br>Store Phone: --<br>Operating Hours: --<br>Service Phone: 04-2317-5711<br>Service Hours: 週一至週日 11:00 - 21:00<br>Address: 台中市西屯區甘肅路二段48號<br>Shop Icon: 0<br>Service Icon: 1<br>Handicapped icon: 0<br>Delivery: 0<br>lat: 24.171466<br>lng: 120.655929<br>Zip Code: 407<br>notification: ,,,,,"-1","0","-1",,,GSC,EC316025,台中市,--,--,04-2317-5711,週一至週日 11:00 - 21:00,台中市西屯區甘肅路二段48號,"0.0","1.0","0.0","0.0","24.171466","120.655929","407.0",
